date,station_code,DO,BOD,COD,AN,TSS,pH
2023-03-12,S01,6.534784628143806,1.5920118855067273,4.294783013795664,0.2729071907722059,19.292196398856454,6.221737685933634
2023-03-13,S05,6.643395612392027,0.9560041158162004,6.985563638777801,0.32786944681838515,14.91096294440358,6.969949192507047
2023-03-14,S05,4.6638190927139025,1.8685799050783294,4.40879762196262,0.23605237108317034,74.12190560969934,7.455807135763343
2023-03-15,S02,7.984084699073046,0.9844210885223578,10.069344885336237,0.2256412825032316,4.02695611489513,6.740658511167487
2023-03-16,S05,5.650080486609182,0.5496610133267895,7.84873415326349,0.026842110747314248,16.26158417977848,5.241999195790376
2023-03-17,S02,4.48850968101431,0.1995639322098422,64.65339528766569,0.5784470051316598,12.673542724677603,8.014971115661256
2023-03-18,S01,7.073019687140807,0.756434777625117,1.0,0.28654063598325563,20.68366331746331,7.152178577475915
2023-03-19,S04,4.203064036417926,0.2032789707668261,2.300438943479567,0.1083284442896811,18.35430929511314,6.696300402658533
2023-03-20,S04,6.056362314738257,0.3893477490157806,1.0,0.846500807839973,21.94975113954098,7.6857267107386305
2023-03-21,S04,5.981762006711593,8.73800895711178,14.746124390149923,0.8111621637664848,4.521860449366619,8.219710877186206
2023-03-22,S05,8.171791131663156,1.1743465110160978,1.0,0.3331471131446317,21.593452669250762,5.0
2023-03-23,S01,6.949396465759905,1.5180260348042014,27.158606667209696,0.17723202427630594,8.328737128652133,7.347410919937658
2023-03-24,S05,5.949946082509713,4.136900792250696,10.759711863545775,0.5081836242885043,6.112412142636917,5.858680631351723
2023-03-25,S05,7.635532598400574,10.838215058975361,11.230140153642292,0.16994553212316843,2.0109437789788607,7.399288405439153
2023-03-26,S01,8.780415098034627,1.747969035560285,12.369165230970784,0.13459893493717393,43.14690643685208,7.102341761899663
2023-03-27,S01,7.115620612703724,3.347673644440077,2.809656421667521,0.6556206324886139,16.72923301241361,7.50858122115244
2023-03-28,S01,6.0207052396867615,0.7918446443525972,3.3039088490543493,0.020580421649504535,29.556661280946386,6.6006019084042755
2023-03-29,S01,3.376327535299681,0.7298288982403296,5.758871406807497,0.04978226744548748,39.01377803394321,5.501407910544678
2023-03-30,S04,3.869772673849255,1.0306840179089842,13.502437993000884,0.01,34.119034171912595,6.6397054469946655
2023-03-31,S03,5.389550591290664,2.2325788005109386,3.5380714215561118,0.0829937551997273,19.074704159872997,7.3254781081118265
2023-04-01,S03,4.780975595681434,2.292613748712872,1.8551031556361395,0.03574263499005983,14.72571623541149,7.8123138629401785
2023-04-02,S01,5.626057394029108,0.7573720829147271,52.6569258192382,2.7366173348935434,14.146219959172564,6.0625349596219795
2023-04-03,S03,6.113299849794214,0.2859169171018889,1.0,0.17040780668816438,30.653604112417327,7.821648341498414
2023-04-04,S03,7.059385508713461,2.0014994096702523,24.34525072775378,0.08082906925953148,20.48369143981844,6.481702168282783
2023-04-05,S01,5.859002443881818,0.2746792401703987,23.270022269079362,0.1378742857110021,56.74054921230758,7.289959905275621
2023-04-06,S03,6.9730032876524035,1.727835455255585,5.290545077662081,1.375418089144529,62.31180761434073,6.592084837707493
2023-04-07,S05,6.12894882962024,2.364566975087965,2.1862566919837922,0.36715151438531674,5.6101488130639785,7.145736502169681
2023-04-08,S02,2.0490668672922574,2.4120264116897925,2.3608400967848473,0.22692192930234167,4.393589303419522,7.71350210765622
2023-04-09,S02,4.121329212362491,2.800560301118025,17.93171952507958,1.0333276492386647,29.860093341792105,6.018388738169171
2023-04-10,S01,5.7118248885567695,4.124923775796897,15.442168233584804,0.25125536967173445,10.752826425358354,6.4560752826025345
2023-04-11,S04,3.580610514317785,1.3861303357053123,22.900299054732642,0.20399056278187638,1.0,7.1479700698736695
2023-04-12,S01,7.199857459992409,2.6205133406482215,41.584312889844014,0.11614419569062114,65.8503315976752,8.921266928824283
2023-04-13,S04,9.061501664687395,1.9308187606479257,17.66129535394345,0.23724429495900917,7.720435952437594,6.309448230266538
2023-04-14,S02,8.437523703394634,0.4131627779968365,2.5414034294350776,0.19039919135345068,79.47108227128429,8.632107108797536
2023-04-15,S01,5.573114258139584,0.1,4.184653425730799,0.5655222246420455,37.91534169064806,8.603538642940137
2023-04-16,S05,8.981452273699905,0.6696630465509614,27.69580714578379,0.17095137084892037,43.14702413230711,6.922151079438727
2023-04-17,S03,6.297334914404223,1.1705011099140665,3.522665010831632,0.43042771261440554,6.749162754520174,6.761477979040079
2023-04-18,S04,5.325828057763921,1.9199938907486236,1.1292981929471415,0.034081696209910924,8.004808824066744,6.446347841068246
2023-04-19,S03,4.7731946729181205,3.7936977833126817,18.22449791899447,0.10615692532815416,22.09841468641558,6.9454379757338645
2023-04-20,S03,5.395060627023743,0.4369233486150885,7.725676586343914,0.2616222698075969,5.665881805703814,5.874624453952354
2023-04-21,S01,5.223646362917543,0.26831984283982896,37.89344139753787,1.3819076916568158,10.933943008685452,6.939008786143522
2023-04-22,S03,6.340832444750975,6.619787569969955,15.75826747105893,0.23680665673454526,11.63446499277625,8.197504219080685
2023-04-23,S05,6.3211479620997295,0.22867820421549734,1.4215680097577215,0.5454323710817296,5.217387855283635,6.511131950018626
2023-04-24,S03,6.006092040306829,1.3020577624235352,44.30635553317497,0.14724407226616776,6.889295096713994,6.80742055680876
2023-04-25,S01,6.8738763394927,1.7616721296478828,4.487360207147939,0.0679290921662971,46.613262792596785,5.639087620586206
2023-04-26,S05,8.381292549572683,1.5590422672726518,6.169512577758042,0.03015990293129577,5.488703518942267,7.299249670504834
2023-04-27,S02,7.899108270882648,0.1799197817926106,7.719001413978102,0.18221928620472216,1.0,7.211585347961099
2023-04-28,S03,3.030204063100193,0.11743507517392474,1.0,0.08578638237625114,29.775311789955197,7.050961887812616
2023-04-29,S01,0.8921577301960903,0.22294369810262302,10.293032960152251,0.09558657723554491,111.86995011681125,6.826538359822285
2023-04-30,S02,7.868639822478547,1.7617877361877665,1.9741726843408007,0.7151425779672395,12.068726197829603,6.765793664982036
2023-05-01,S02,3.266242603169158,1.57203817632581,7.686662160161592,0.01,3.7892078134462635,7.401520186960537
2023-05-02,S04,5.550469196214633,0.5324695497722591,6.47813241397433,0.40800795468166656,25.34613698664814,6.976946718729101
2023-05-03,S05,3.659773947881281,2.030974688316776,22.231515468476218,0.23858371855087687,71.04707452262059,7.251977497244265
2023-05-04,S03,2.3960391248399606,3.4303470196931367,24.381261994862818,0.3531668710893937,45.98288789799844,7.171986253963638
2023-05-05,S01,7.082925456409576,0.1,2.498132514441439,0.4137168430647967,29.226802401208467,7.898741829676609
2023-05-06,S04,7.518310320605294,1.378828088975233,6.848641250997602,0.18797817379522525,11.352567627621754,7.5415952779000435
2023-05-07,S05,4.846979198546562,2.3379219498019843,7.010582284068266,0.17485594985074177,23.41873496057852,7.154289474520152
2023-05-08,S04,0.8179154157101802,0.5815388055631174,2.462694803160733,0.6610064040008348,2.8703872036932276,8.214737624521744
2023-05-09,S05,4.907511103495034,0.7356766328764053,24.026027700748692,1.0250461889429512,34.08432457458854,7.336214823245249
2023-05-10,S05,6.783608010805093,1.901960548155598,18.4254337703249,0.10695666091172404,38.740002057414074,8.043970151032335
2023-05-11,S03,3.0421768624517425,4.564296577655907,3.1678872530885966,0.051359094027285036,100.59933412852259,7.48555408670931
2023-05-12,S05,6.3667198395583116,3.3206669960775943,6.852684455931446,1.140391284354126,9.049266248452568,5.5264647368547655
2023-05-13,S04,5.969380301654009,1.7499627639396607,1.6774715187867357,0.21531105193279265,1.0,8.043867810655463
2023-05-14,S05,7.158582999202177,2.6203096684257834,14.841254212693537,0.40071976231794626,23.663881183478665,7.1081409930741355
2023-05-15,S03,6.239160736828307,0.9077014893743982,1.9409038978779058,0.2227867603005749,36.8060377019583,6.958436183279377
2023-05-16,S03,4.053862118236889,2.0486737461892894,63.96010093934584,0.06722438455487219,46.877699836560424,7.225078677991662
2023-05-17,S04,8.393143003328984,1.2553991122923591,22.75849332193932,0.44498465611832444,6.46043053456521,6.724013470434346
2023-05-18,S02,5.68294085394606,0.42128438108822697,7.420311947885871,0.37236852448127367,9.104299338996395,7.181623088311156
2023-05-19,S02,5.945390920980136,2.4195678047107596,12.96130786575127,0.11344625945431872,21.55954557926489,6.526499146925526
2023-05-20,S05,4.133464081853608,1.625955490016639,36.344504025885016,0.30062052548508983,12.041241005990104,8.019417806987496
2023-05-21,S01,5.11343549761698,0.8882712809725026,12.114884302888365,0.7971453662318263,59.09319066718715,6.90912950910316
2023-05-22,S05,4.230394571946198,4.845874629137138,2.8764627309860593,0.4463189677891616,19.25994566061211,6.693932925822053
2023-05-23,S04,5.654107880153154,0.1,7.139199342454135,0.05097058806013267,48.22000047275842,6.260059347424581
2023-05-24,S04,9.423416960284687,0.7589315322466583,27.786489101789794,0.39706033026118964,26.069318331015115,7.215020631318914
2023-05-25,S04,3.2561977141372873,0.11712646615524237,15.501346301100101,0.6065711904943016,44.49607320001583,7.149685680100074
2023-05-26,S04,2.7728772042465177,2.9093803893528714,15.778409081243295,0.7868023444559924,12.134252344352557,7.310739690942005
2023-05-27,S04,8.942340654987216,2.422044883554692,30.24097256781553,0.4959350950740395,53.40974478708024,6.178198489995896
2023-05-28,S03,5.581352645696268,0.8049956858031401,33.66093063427502,0.08282554098549758,9.629816654127769,5.7190550409507415
2023-05-29,S02,4.661854522680167,2.2519437575405252,37.847087207920666,0.6192360027795475,23.69627230203936,7.500473042005248
2023-05-30,S04,8.079809374792152,1.008154312617058,1.4948056781299734,0.5655809316028659,7.224226093002455,8.187713489501206
2023-05-31,S01,4.788768920526271,2.823255447557461,11.783082416185527,0.012365084154863877,19.36081253895446,6.178917102088083
2023-06-01,S01,9.652019427093872,1.2109454769277448,20.235529015180052,0.2652996431925321,11.489476787475336,8.27155302684936
2023-06-02,S01,7.355851742678539,1.0630083437653235,21.215892481315176,0.20244532179403388,9.30615186742905,7.227128846989105
2023-06-03,S01,5.024177183708595,5.458442943068541,13.998356929997506,0.5534412931281769,102.32381464175131,6.994349676359336
2023-06-04,S03,10.0,0.5777097862495095,2.73699554248826,0.12175975181309798,5.233248355619983,6.681961042763378
2023-06-05,S01,4.788570153993323,0.2566836833282288,23.94934714742019,0.4468635125986725,46.43982113583242,5.892385584460003
2023-06-06,S04,7.484190744018614,1.7567528648552402,19.100450618711918,1.2221086720848968,124.36590120927886,7.79018281273968
2023-06-07,S05,6.598585160812984,6.968406749536393,1.3510989767201256,0.7992548522278612,1.0,6.379514910849918
2023-06-08,S01,8.603482578797596,0.9491134416342683,9.348995641914868,1.2720592034643583,36.02208284798379,6.37615465940992
2023-06-09,S03,9.123022393453706,0.12808904875619673,2.8669971672258794,1.9199899570603032,8.747161079022135,7.793541047909564
2023-06-10,S03,6.064008298131533,0.8289267445893215,6.1755011061235106,0.01,1.2399082204313483,5.493613242662619
2023-06-11,S01,4.493164259307633,1.410162839568141,1.0,0.48741202867681716,15.469596684625888,5.7811217514654665
2023-06-12,S05,6.919944285878233,0.35329061038668846,7.670633334531047,0.26622844910440985,82.10173685152803,6.985492605193534
2023-06-13,S01,4.644569260495787,2.1464869396002726,11.973513376089892,0.9825370206894419,1.0,7.234627543203882
2023-06-14,S03,10.0,12.19310709721432,14.497292837650608,0.14505230354980322,26.593635640244234,7.387787718375139
2023-06-15,S02,6.273070662165475,1.202009392424185,16.336926574042028,1.9824347820973487,20.878321359990938,6.758561205282998
2023-06-16,S04,5.269356897375783,0.8761684168737984,27.145000950805198,0.4755808199875369,61.997930794123086,9.0
2023-06-17,S03,6.3693606117298165,1.0239998487558426,3.6399213889925606,0.7888180037904565,2.632223581714993,6.817685952987333
2023-06-18,S01,3.305747420940607,0.24466564188946968,1.925715704324478,0.04474333873134423,34.32643601395226,6.815371078317822
2023-06-19,S04,4.056771922978697,4.29584511282517,28.611310018268423,0.10133839384611737,34.19331448692945,6.362410664948898
2023-06-20,S01,8.400827815888851,1.0716909028020185,2.5549369816329217,0.7102435079965912,33.17636026847777,7.099125453216857
2023-06-21,S01,4.686211442057209,0.9796761929882843,55.18992695739024,0.011115913948196478,85.59288350212478,7.49196898563742
2023-06-22,S02,3.906178034636121,2.1557982281535515,27.728588647797114,0.8488013022828795,51.963005486517844,7.9628624436267685
2023-06-23,S04,7.073305505054572,1.1669124250727005,10.423528965203891,0.01,1.2863709582631406,5.808572588447825
2023-06-24,S04,8.371408309325993,2.089575174198686,59.78619359568037,0.5351856807085196,19.10770430935574,6.803203729315439
2023-06-25,S02,7.437906621330134,0.1268303902214782,1.5367501478467125,0.22713909845272895,15.222595709447193,7.357362888647315
2023-06-26,S03,7.992095371611633,3.3610446220176224,5.4159633234148075,0.47272443007408654,11.138312041675807,7.469646027675628
2023-06-27,S01,4.486409822861079,5.643690807170789,15.250967856667293,0.5954154476886027,18.008111050970655,7.005238926243631
2023-06-28,S05,3.1563786665163125,2.092601726612184,6.461902245451465,0.2096364130949795,14.544708012454297,7.433939175625682
2023-06-29,S01,9.002667303910973,6.182985979456845,39.54415389378974,0.057123524378896263,16.986656550381497,6.35282888565936
2023-06-30,S01,5.354640322315729,0.3284108531283636,1.0181788051317915,0.0360949889742447,116.27343097282187,8.246324345854685
2023-07-01,S03,5.498333967089906,1.297939810195856,11.958022646794287,0.444503206867631,2.7842874340016452,7.794102482383543
2023-07-02,S01,8.656388283698115,1.841635596915969,13.405698026997042,0.36766771412928306,76.62032133291369,5.924057770347862
2023-07-03,S02,7.11246001880132,1.7432880295003266,15.864709512754334,0.6777875514206576,19.631453677903277,6.1399175615065955
2023-07-04,S02,6.911775544163215,1.0265297897039154,4.428985802954106,0.3564051290008453,29.324425594903115,6.162462599914475
2023-07-05,S04,10.0,0.8252344755406937,6.801715826671164,0.2744764854576543,53.19101087257839,7.5423759767172225
2023-07-06,S05,4.7129635392397144,0.2712363312440897,27.837802185469297,0.2538213292529121,13.410325425428669,5.972217786866026
2023-07-07,S01,7.855680256162474,0.9943137713213623,3.252628644654865,0.01340145643556021,16.885781455714486,6.735180532633535
2023-07-08,S01,6.114026249794169,0.35505210351427835,26.305501303918128,0.20440324342331664,15.804508194561716,7.363763517133419
2023-07-09,S03,6.537184557726514,2.6512692793097323,12.40550832975987,1.86527084919955,14.087200736488555,6.947067252362852
2023-07-10,S02,9.056936852825064,0.46848719780072323,21.544091669957623,1.0339762025576105,77.92049430666536,7.207110012570165
2023-07-11,S05,7.015671512579248,0.12070059262386842,18.75587346630153,0.19977486950220763,52.97045440440991,6.147357830920994
2023-07-12,S04,7.076592158099266,1.6075593052587687,3.48865917830124,0.4431177316238579,3.462325204025898,7.475883498717796
2023-07-13,S02,8.145014674619604,1.8088712282005444,12.618191955118307,0.939629377092509,3.432823304853196,6.509430486019203
2023-07-14,S04,5.270094540914229,4.110092073748675,30.342873382229733,0.2910483448538783,16.751645781947193,6.740304260481647
2023-07-15,S03,4.321580665321987,1.7206792628377676,8.48757785189981,0.01,3.1160947098368297,7.190185382324789
2023-07-16,S03,3.910381611957933,0.8477088815454528,50.983846148328894,0.03871622549821492,28.95600834768147,7.082462577224678
2023-07-17,S01,2.0672868212479965,3.2492237287587145,9.028088812851578,0.3570758406840959,4.65374087496695,7.019184015212474
2023-07-18,S05,10.0,1.5542705258093839,2.311008891290541,1.7440214427191265,22.167772155046656,6.399498542418596
2023-07-19,S04,3.7935832685566337,0.16519923092348773,7.400549955226155,0.5907951561905151,1.0,6.760360471040646
2023-07-20,S02,5.557492752828456,1.668732946149207,45.4556031197251,0.036778165250287015,11.420087881504328,7.001746872669629
2023-07-21,S03,5.446373400222159,4.772336605846908,5.778780740607101,0.10496615010677705,33.92080817777061,5.899931813466332
2023-07-22,S01,6.614813395618201,1.0093976138574237,30.385459025793395,0.7377226888628265,19.851719457182657,6.629973626949297
2023-07-23,S01,7.6314744250785935,0.7028796334648795,31.961108648444025,0.9208103472515239,114.87113493036992,7.310143903226277
2023-07-24,S04,7.720946976719491,0.30973060325925683,6.46604876676314,0.4807677386100961,62.168924694771675,5.978050716923725
2023-07-25,S03,4.833845122862123,0.32844198244993356,1.3039323831485747,0.5170069669522324,13.34508743646835,7.925265321275392
2023-07-26,S05,5.665756572427177,1.1339860611906358,19.340668036009472,0.014373352987942012,1.3966060750292844,8.015690610079874
2023-07-27,S03,6.5651599009765995,1.8110964008861667,5.598867366969147,0.88167423432607,56.05136980299155,6.0038795392319315
2023-07-28,S04,5.502617747632906,0.16810150285514008,22.912589690285227,0.776233999694114,72.65265243193411,8.086095706440112
2023-07-29,S04,9.214691152039986,5.612492519935785,8.76855853434129,0.1499010413752651,51.54870106979747,6.885134729030293
2023-07-30,S03,6.981949903276503,2.8140851890740977,9.96159688192906,0.6166608502404392,4.107253485563499,7.334811647325644
2023-07-31,S04,7.4697555720996345,1.7667949817834774,22.57004853962441,0.12094318180231829,185.19152676403414,6.602679158297403
2023-08-01,S03,7.325762537334826,3.5256289448937608,7.227823631295768,0.02058298571776215,8.975811195874636,7.73843586178141
2023-08-02,S02,8.34694771497065,0.16716925216108433,8.78128038517018,0.11228261983616321,38.64291380159521,7.324875215078934
2023-08-03,S03,6.3620431174074135,1.2957315783879726,7.078652934304374,0.0983901168050161,71.59037593235323,6.348677394721917
2023-08-04,S03,3.406336104088307,1.9890079984897704,6.867344106084424,0.20605456294829502,8.063341123090055,6.067838400027769
2023-08-05,S04,6.799375903505283,3.528127981870848,11.196528850185995,0.27102873078462103,71.66343106144734,5.8317580518326215
2023-08-06,S04,4.697286212416342,3.0600482823770996,24.816485595605204,0.3551862353500476,11.109378870033222,7.150353421146205
2023-08-07,S01,4.942766636500487,0.648883684960762,6.735808711539486,0.3238516621463899,112.41206983414791,7.457977129423789
2023-08-08,S01,7.172728037510186,5.656377740795594,11.14309042743729,0.15781764493021722,9.907668851000407,7.520772543023553
2023-08-09,S02,8.476566142867272,0.26556812430445276,16.66303610150114,0.01480229596058624,92.0077141540304,6.905615124314098
2023-08-10,S01,6.042543153472123,4.1610221247649495,4.709147366013864,0.46456340933372936,1.6509445256057707,6.074402835468509
2023-08-11,S03,6.617666025197927,7.076802420323532,4.876041350586653,0.2518793515606484,37.061015908986896,6.454340161580974
2023-08-12,S04,9.404429889270476,0.3899712733624854,40.63871734975967,0.17738991139896798,22.785734301826828,7.921878911169541
2023-08-13,S01,6.4815063589771365,2.5607436691068237,19.28504257514861,1.0084814809972025,19.495567031471808,6.612297148319935
2023-08-14,S01,10.0,0.1,12.912367684390219,0.6866758554618743,7.588539424447943,7.114734104545181
2023-08-15,S02,7.1310192912630885,1.0398095130800227,15.649936792890282,0.9751392575475923,36.68404773596211,6.1394796131400895
2023-08-16,S02,2.4784744816883646,1.452511745116336,1.0,0.34158139020541367,6.351627095306874,7.269266436367228
2023-08-17,S03,7.506683242209065,1.7380760022316515,14.439063750961928,0.07016652268461356,24.14528469040342,6.6338523506567375
2023-08-18,S04,6.7623167697655555,5.495784359757096,10.6852213545273,0.5957281256438961,8.76055837152822,7.837370171020611
2023-08-19,S02,8.579505508165491,2.231012506695971,11.836603001439753,0.11538237194386791,93.44992356366731,7.618846164965451
2023-08-20,S01,7.346362702539917,1.3127741815146354,6.680808555781078,0.29100837365164656,1.0,6.60343524274008
2023-08-21,S04,5.723088032032452,3.3180446646740895,1.2747743451791567,0.03360479674470436,6.6841187736363565,6.898668778121869
2023-08-22,S04,3.5514035274212685,6.012891757812204,3.222780943820565,0.8723665796475989,8.324452448355627,6.559107007967497
2023-08-23,S01,5.58195348542795,0.1,45.16107856784404,0.06730349460559665,16.036537192050645,5.864453442763992
