date,station_code,DO,BOD,COD,AN,TSS,pH,station_name,river_name
2023-05-15,S03,6.239160736828307,0.9077014893743982,1.9409038978779056,0.2227867603005749,36.8060377019583,6.958436183279377,S03,Sungai Pinang
2023-05-16,S03,4.053862118236889,2.048673746189289,63.96010093934584,0.0672243845548721,46.87769983656042,7.225078677991662,S03,Sungai Pinang
2023-05-28,S03,5.581352645696268,0.8049956858031401,33.66093063427502,0.0828255409854975,9.629816654127769,5.7190550409507415,S03,Sungai Pinang
2023-06-04,S03,10.0,0.5777097862495095,2.73699554248826,0.1217597518130979,5.233248355619983,6.681961042763378,S03,Sungai Pinang
2023-06-09,S03,9.123022393453706,0.1280890487561967,2.8669971672258794,1.9199899570603032,8.747161079022135,7.793541047909564,S03,Sungai Pinang
2023-06-10,S03,6.064008298131533,0.8289267445893215,6.175501106123511,0.01,1.2399082204313483,5.493613242662619,S03,Sungai Pinang
2023-06-14,S03,10.0,12.19310709721432,14.497292837650608,0.1450523035498032,26.593635640244237,7.387787718375139,S03,Sungai Pinang
2023-06-17,S03,6.3693606117298165,1.0239998487558426,3.639921388992561,0.7888180037904565,2.632223581714993,6.817685952987333,S03,Sungai Pinang
2023-06-26,S03,7.992095371611633,3.3610446220176224,5.415963323414808,0.4727244300740865,11.138312041675809,7.469646027675628,S03,Sungai Pinang
2023-07-01,S03,5.498333967089906,1.297939810195856,11.958022646794287,0.444503206867631,2.784287434001645,7.794102482383543,S03,Sungai Pinang
2023-07-09,S03,6.537184557726514,2.6512692793097323,12.40550832975987,1.86527084919955,14.087200736488557,6.947067252362852,S03,Sungai Pinang
2023-07-15,S03,4.321580665321987,1.7206792628377676,8.48757785189981,0.01,3.1160947098368297,7.190185382324789,S03,Sungai Pinang
2023-07-16,S03,3.910381611957933,0.8477088815454528,50.983846148328894,0.0387162254982149,28.95600834768147,7.082462577224678,S03,Sungai Pinang
2023-07-21,S03,5.446373400222159,4.772336605846908,5.778780740607101,0.104966150106777,33.92080817777061,5.899931813466332,S03,Sungai Pinang
2023-07-25,S03,4.833845122862123,0.3284419824499335,1.3039323831485747,0.5170069669522324,13.34508743646835,7.925265321275392,S03,Sungai Pinang
2023-07-27,S03,6.5651599009766,1.8110964008861667,5.598867366969147,0.88167423432607,56.05136980299155,6.003879539231932,S03,Sungai Pinang
2023-07-30,S03,6.981949903276503,2.8140851890740977,9.96159688192906,0.6166608502404392,4.107253485563499,7.334811647325644,S03,Sungai Pinang
2023-08-01,S03,7.325762537334826,3.5256289448937608,7.227823631295768,0.0205829857177621,8.975811195874636,7.73843586178141,S03,Sungai Pinang
2023-08-03,S03,6.3620431174074135,1.2957315783879726,7.078652934304374,0.0983901168050161,71.59037593235323,6.348677394721917,S03,Sungai Pinang
2023-08-04,S03,3.406336104088307,1.9890079984897704,6.867344106084424,0.206054562948295,8.063341123090055,6.067838400027769,S03,Sungai Pinang
2023-08-11,S03,6.617666025197927,7.076802420323532,4.876041350586653,0.2518793515606484,37.061015908986896,6.454340161580974,S03,Sungai Pinang
2023-08-17,S03,7.506683242209065,1.7380760022316517,14.439063750961928,0.0701665226846135,24.14528469040342,6.6338523506567375,S03,Sungai Pinang
2023-08-29,S03,3.6082338759296313,1.1591214844976143,11.585929643856897,0.8124677976187878,2.7964761055036536,7.746453284576789,S03,Sungai Pinang
2023-09-01,S03,4.780434191361236,0.112221143576297,20.482720324024434,0.3103730909317605,46.304924883192136,5.580979894237985,S03,Sungai Pinang
2023-09-02,S03,5.7319656666541645,1.8298889752290728,2.763108427290571,1.4148190680315362,8.632732599871316,5.0,S03,Sungai Pinang
2023-09-03,S03,6.0293763894583945,4.653822705668396,3.159607067688761,0.3331281036291987,16.189550344511275,7.227030422270464,S03,Sungai Pinang
2023-09-07,S03,6.839064887814056,0.1,15.5446070241927,0.4042667988124749,25.016785083219126,8.269920481932429,S03,Sungai Pinang
2023-09-11,S03,5.254333695816466,0.8711360435225806,1.1384026418869426,0.6991555226448245,17.107061126946096,7.294798069471231,S03,Sungai Pinang
2023-09-13,S03,5.200727628770795,1.6179558578874482,58.68444303875905,0.0166881717862721,78.69314876212319,7.857180744203648,S03,Sungai Pinang
2023-09-19,S03,8.525168206854364,6.337594882863896,12.632721995431965,0.3974802604911397,51.62961411818684,8.341163969531731,S03,Sungai Pinang
2023-09-28,S03,8.048125051622925,2.8852407598432426,4.121389355964803,0.13289262985009,94.86315257462178,6.958792644996858,S03,Sungai Pinang
2023-10-02,S03,4.363602233155386,0.1669930715414298,6.618805241065127,0.2964992957123628,51.202027584913296,7.747048340859997,S03,Sungai Pinang
2023-10-03,S03,5.993251085178096,1.1661966818636078,2.691753335551067,0.7800016471171269,13.683164018425554,7.402585907625997,S03,Sungai Pinang
2023-10-05,S03,5.093543901345449,0.407807289778224,26.597264879599862,0.0600113743970918,27.966273851291188,6.187534896279564,S03,Sungai Pinang
2023-10-06,S03,7.392774894913431,0.4520302134673321,16.360207691092747,0.0849977805152045,13.625103892904082,7.658058336960384,S03,Sungai Pinang
2023-10-07,S03,7.910610417141021,0.977825146183456,6.195683493091583,0.2872677778723252,70.45068167985805,5.950764827170399,S03,Sungai Pinang
2023-10-16,S03,9.02689948648426,0.1280989709773141,13.76442820298614,0.3617284664734839,46.61750854502847,6.893377027816675,S03,Sungai Pinang
2023-10-18,S03,3.95162635134159,1.7060021508484982,1.0,0.5436971021808341,8.799651524564258,7.091447002447398,S03,Sungai Pinang
2023-10-25,S03,8.177497239408371,0.1,12.484504588537474,0.0472628788820114,67.11407600302562,6.632623681608608,S03,Sungai Pinang
2023-11-01,S03,6.646335428369563,0.7036946091209195,10.342984805920835,0.445468724977729,21.116055476975344,6.1849558419274295,S03,Sungai Pinang
2023-11-08,S03,0.5,0.8867692519376058,30.996235355559325,0.3865111536091182,6.53223122167171,7.934864291418705,S03,Sungai Pinang
2023-11-13,S03,4.795575879276439,0.9629850688540578,10.764320988483986,0.3563925457469414,28.2619959752199,6.562246568894008,S03,Sungai Pinang
2023-11-16,S03,6.603583799638932,0.1,6.5133163377177175,1.972485425772694,46.14183803958075,6.809115574628298,S03,Sungai Pinang
2023-11-23,S03,5.547042216196947,0.8170544017175703,21.528133667188957,0.7150286840150107,16.252160444412617,7.549419256402684,S03,Sungai Pinang
2023-11-27,S03,8.985377137919043,1.829382648428364,1.0,0.12942540293406,27.56576160170653,6.313813458715984,S03,Sungai Pinang
2023-12-09,S03,7.588529359243655,0.1510316591172217,22.351682330303397,1.6285443531102188,71.54334847307709,7.30375974193369,S03,Sungai Pinang
2023-12-13,S03,6.932859964867053,9.789607031668986,2.022486287738214,0.5118130213106927,18.261213413982023,6.744074177597669,S03,Sungai Pinang
2023-12-22,S03,6.123359699695944,3.2104732116383348,9.93092489377364,0.9783361188230992,33.91070313294702,6.805933570968165,S03,Sungai Pinang
2024-01-03,S03,3.980538590580125,1.5907515009003133,6.3993002251518565,0.2002200487915461,22.269692123637316,6.826865030689303,S03,Sungai Pinang
2024-01-09,S03,8.74975283829637,1.0083653620495725,1.0,0.1456195303009529,13.807897667102264,7.757294646664349,S03,Sungai Pinang
2024-01-11,S03,4.401615986699493,0.3457013273473062,1.0974350126218075,0.3671728902506015,13.41360400936894,7.295940490403512,S03,Sungai Pinang
2024-02-02,S03,8.160096131429297,1.6597349437534448,18.813004687540584,0.0999687310467139,11.651454445606197,7.837563627542567,S03,Sungai Pinang
2024-02-05,S03,6.135711021054807,1.6758416643098868,7.935261324141953,0.3161687109966095,8.05487599472906,6.332501110163903,S03,Sungai Pinang
2024-02-29,S03,6.388768603154672,1.473684185391598,27.99691960125798,1.5608609452082454,29.049540743564133,7.694244367633956,S03,Sungai Pinang
2024-03-09,S03,5.763862946017842,1.1230920710735472,80.0,0.0113807070847174,43.34894346760558,7.340728773681129,S03,Sungai Pinang
2024-03-13,S03,5.954263875402236,0.3988177962125471,27.640941057691617,0.5041440621992505,1.0,6.812393971883287,S03,Sungai Pinang
2024-03-18,S03,5.522135801660611,1.619963372815338,1.1761085466726355,0.3897180086328164,27.253907878224723,7.050706714110175,S03,Sungai Pinang
2024-03-19,S03,5.266351176370625,1.7734232260072749,4.322407394566546,0.1957038534285583,16.75012811274935,6.417287749406632,S03,Sungai Pinang
2024-03-22,S03,9.230751378938884,0.1701899030742044,9.241179713962463,0.3181588921195653,24.81092726345359,7.676218637633676,S03,Sungai Pinang
2024-03-26,S03,7.996621796295921,0.4815834329438416,51.31860367843397,0.815486964255525,40.176955826846005,8.339416612856905,S03,Sungai Pinang
2024-04-02,S03,8.375358776923127,3.2054786002018223,8.752724777153785,0.0502915926792336,5.205006726805582,7.19511275329636,S03,Sungai Pinang
2024-04-04,S03,6.402319311745679,0.1,11.066861875741798,0.0477250680188637,15.419854640593588,6.685819009259346,S03,Sungai Pinang
2024-04-12,S03,9.87785799811657,11.584845388072132,46.57489259401041,0.8807492661488161,106.5230900721646,5.80109160228063,S03,Sungai Pinang
2024-04-19,S03,7.269442937123539,0.5919433783320467,17.910981370098796,1.2568893959544751,56.97340643573936,6.457204215610223,S03,Sungai Pinang
2024-04-30,S03,7.694843354300843,0.4706607129365834,4.734714417397296,0.0948665078385276,69.63417982685523,7.681127949410124,S03,Sungai Pinang
2024-05-02,S03,5.818933435391679,2.0746726637743262,12.62197278711272,0.0317591390864784,52.07117861019191,6.62723921754236,S03,Sungai Pinang
2024-05-11,S03,4.129122595910809,2.227708880095066,3.180497624150308,0.3598248638743541,48.68721843305691,8.088805363815819,S03,Sungai Pinang
2024-05-18,S03,5.301366407763605,2.072506771473119,4.768313438193016,0.3913624231001564,36.1380159685827,6.933493179422805,S03,Sungai Pinang
2024-05-19,S03,5.961160788224535,2.7346684336244267,1.8749786310501697,0.3771332723454185,23.80493529338801,7.658738547649849,S03,Sungai Pinang
2024-05-25,S03,7.900615183947151,4.799352994087426,6.836263631027515,0.9874767213708052,32.47956653224067,6.756524103156839,S03,Sungai Pinang
2024-05-30,S03,8.323756605216381,0.4037755992063225,11.545860779165684,0.1437526875371272,61.4818169566376,6.826614568674831,S03,Sungai Pinang
2024-06-03,S03,7.002188339879691,0.1289305458331732,21.66492875818619,1.2096476645359793,41.81482927929588,7.096158846996844,S03,Sungai Pinang
2024-06-07,S03,7.355750639061815,0.7623528276288257,19.55656195131599,1.50167814615444,21.479933115615907,7.346998087478828,S03,Sungai Pinang
2024-06-18,S03,6.150867277803186,0.8057873813985313,24.740736554611345,0.1621906282163349,54.63426454914969,7.1118570868145685,S03,Sungai Pinang
2024-06-20,S03,5.507875023740103,2.075363907273512,12.174596997883857,0.1666614051223716,7.008203522696516,7.708461665356036,S03,Sungai Pinang
2024-06-21,S03,4.313506809367617,1.4290293308268889,18.036004141081325,0.580385973224111,22.31354146394112,8.425347829173482,S03,Sungai Pinang
2024-07-04,S03,5.1413955509654805,3.911002356289164,10.23598878829022,0.161099962028565,19.342010874441847,6.474531625044456,S03,Sungai Pinang
2024-07-10,S03,6.164879505869006,4.12781598105108,17.361719433536493,0.6339957137661669,147.1472429023026,7.218928095370002,S03,Sungai Pinang
2024-07-20,S03,6.426393256475379,0.4194573499266711,2.1750135114911,0.0846542709876878,17.723908322244306,5.033464455560785,S03,Sungai Pinang
2024-07-23,S03,4.407948286393022,1.8542634788377568,8.747012686230812,0.2655937719062614,1.4746850294695315,8.279298592669388,S03,Sungai Pinang
2024-07-26,S03,9.802381371506016,3.538775767688473,33.595558894834696,0.4039084705575753,26.67074896889262,6.679904270959096,S03,Sungai Pinang
2024-07-27,S03,5.878678372370758,2.47153812547422,21.207402242223797,0.4091748158918776,4.496367600496003,6.533467426195235,S03,Sungai Pinang
2024-08-07,S03,9.224441256510849,0.1,15.067950039551398,0.0775600227793449,62.39153489417861,6.442831128170649,S03,Sungai Pinang
2024-08-23,S03,5.802823735431477,0.8434683222949203,16.953300548269215,0.1531308549160695,93.09855984254123,7.378252055942266,S03,Sungai Pinang
2024-08-27,S03,7.90627326782649,1.408500349511567,16.264442871064986,1.6466716577679177,103.12954669662273,7.2594765689559395,S03,Sungai Pinang
2024-08-28,S03,6.574248330403648,1.4175689695524123,6.589900359691237,0.4451541136946638,19.496347537314136,6.17093664252947,S03,Sungai Pinang
2024-09-05,S03,2.236301909004722,1.0970281003938402,25.553220472796465,0.3510142915726399,26.69032018313188,5.963161045740858,S03,Sungai Pinang
2024-09-07,S03,6.185689802282229,0.4355973216970655,11.81461802706081,0.3498032054558541,23.17087720339619,7.602312865195028,S03,Sungai Pinang
2024-09-25,S03,7.621616546319564,0.1,1.408928834997415,0.6444429018059694,15.057417036948998,7.969672575458189,S03,Sungai Pinang
2024-10-05,S03,5.570157939422529,0.2537146777786579,12.422974944149022,2.010845800319816,7.069081446685424,6.589498202908573,S03,Sungai Pinang
2024-10-08,S03,8.620617492239216,0.9394470948646102,4.079588595141884,0.0470596085556556,7.637093107404025,7.512021294707464,S03,Sungai Pinang
2024-10-14,S03,7.929703266194915,0.5298287336130884,9.725757201533726,0.3634000819683281,18.01957578105692,8.207135115413523,S03,Sungai Pinang
2024-10-21,S03,6.84812208892818,1.1746338152728044,12.24258140900359,0.1093782519988521,27.95687106313823,9.0,S03,Sungai Pinang
2024-10-25,S03,6.012844539621876,4.0203634923238445,8.956196210990274,0.9641934126518762,31.19913263736941,8.693442443971083,S03,Sungai Pinang
2024-10-26,S03,5.127228218946863,0.1,27.197512928514534,0.1310038083154346,6.050695792949331,6.331044119436664,S03,Sungai Pinang
2024-11-01,S03,7.121838895882478,2.8094818040727696,2.688040969630185,0.3702851970246773,36.626908623350985,7.218014392183674,S03,Sungai Pinang
2024-11-08,S03,6.895433851620555,0.848010597989943,5.968149114946704,0.093256750048742,27.29057534064242,7.044136510297172,S03,Sungai Pinang
2024-11-15,S03,7.276102202881514,0.1,20.02230666216496,1.818943664690484,10.741321374448612,6.751222826811143,S03,Sungai Pinang
2024-11-20,S03,4.758304803497768,0.4143540705023371,9.8638099155797,0.9755740700667624,20.938930544397977,6.227963535539057,S03,Sungai Pinang
2024-12-01,S03,8.201919269997141,0.1242337272243576,7.624401539649245,0.0757914376168759,51.33311655632026,6.469846813209571,S03,Sungai Pinang
2024-12-02,S03,9.916694908441189,0.7066476378093409,5.716996028153578,0.6305043246659897,4.201949402910341,7.0694088603701175,S03,Sungai Pinang
2024-12-08,S03,2.9940593432096936,2.0152044594901333,11.22410136087515,0.3237241865812795,3.059366947516182,6.116779493222092,S03,Sungai Pinang
2024-12-14,S03,5.216702865156417,1.573293833285337,24.11847612139832,0.920548721320163,2.7821544200003263,7.671955631793622,S03,Sungai Pinang
2024-12-15,S03,6.538253882490214,0.1621088977745649,20.17582686858289,0.2679414820345138,10.328526056346814,8.348561403227977,S03,Sungai Pinang
2024-12-21,S03,8.252100501544337,0.1,1.0,0.934573706512552,3.766182392901024,5.934040175201436,S03,Sungai Pinang
2024-12-22,S03,5.897212552823028,1.4339801804351155,23.811066037492427,0.212527407889435,53.73049460308398,7.505134885017926,S03,Sungai Pinang
2024-12-29,S03,1.728651572042609,0.6686650827980435,9.873224083198584,0.0438005418991737,20.4390999164303,7.039275785044537,S03,Sungai Pinang
2025-01-14,S03,7.311801553059522,0.9475837569686868,6.8506900027769975,0.3496513662099751,25.666700650485968,6.706381908222687,S03,Sungai Pinang
2025-01-15,S03,6.389472389437549,1.0672215918468255,14.4791188488542,0.4388052612676498,66.19945034667506,6.687672650862694,S03,Sungai Pinang
2025-01-16,S03,5.962582487108206,0.1,2.604499068275408,1.2640970033733887,31.57008739590713,8.575005847547168,S03,Sungai Pinang
2025-01-17,S03,5.222963093822228,0.6403777447540951,51.64068739142331,0.0252039609182506,19.344801033807972,7.751788385397683,S03,Sungai Pinang
2025-01-19,S03,7.895052924245716,6.142317643496284,2.739927442822745,0.9608085640946626,19.123888493626158,7.456752795153759,S03,Sungai Pinang
2025-01-23,S03,3.240763670422139,0.995877348147286,3.228073622054588,0.6592330581566589,57.99577834152748,7.951714116388189,S03,Sungai Pinang
2025-01-24,S03,4.74656555082007,5.904567863827641,8.075134598320362,1.3523769786089357,26.559402924609525,7.276496275721157,S03,Sungai Pinang
2025-01-25,S03,7.724786944765517,0.3044362450926456,8.936261285979333,0.5353006354642001,65.97173522934698,6.95032904142857,S03,Sungai Pinang
2025-01-30,S03,4.717036809554095,2.9853956311125174,35.85651532125056,0.0147127288991681,29.493628072965876,6.925112781306907,S03,Sungai Pinang
2025-01-31,S03,6.8638450893478815,0.8388981070331176,22.8001738158332,0.5853029793752701,47.33689791211897,7.007381594396375,S03,Sungai Pinang
2025-02-17,S03,6.002410950724449,0.9629333414324468,10.489670108415645,1.2450510926500653,2.043295988445626,7.1909903402330855,S03,Sungai Pinang
2025-02-22,S03,4.474550442867572,2.0588912594014857,8.555400915400465,0.0596757074065457,10.876910630010933,7.57110195527211,S03,Sungai Pinang
2025-03-01,S03,7.270836060418451,3.228285139412693,5.822182724458109,0.0173866152426566,14.695963611965183,7.978169434265545,S03,Sungai Pinang
2025-03-09,S03,9.601022363021707,0.7598909772532582,9.258982789912306,0.1590480865477655,58.03135730451797,7.145824178830296,S03,Sungai Pinang
2025-03-10,S03,8.477892705878874,0.1147092620107847,34.653236356620106,0.8912570702028157,2.8918941266915543,5.948640376301513,S03,Sungai Pinang
2025-03-11,S03,6.419318830549251,1.88225711294866,39.8900529820615,1.9679221920177403,53.955224257341335,7.11090802282436,S03,Sungai Pinang
2025-03-12,S03,5.0167276287359055,0.5509901162779062,7.257094119167096,0.3404581564914727,13.425592160931688,7.398489596515633,S03,Sungai Pinang
2025-03-17,S03,8.12041981499776,0.1880928585793354,5.786251185543276,0.0390313926515716,4.103946873306311,8.516405876793083,S03,Sungai Pinang
2025-03-18,S03,10.0,4.834337459820498,8.216863525238766,1.4354960692324368,11.236697481172078,6.879737300989032,S03,Sungai Pinang
2025-04-03,S03,4.2657395685782,4.965557457609537,2.844857681046362,0.3297541203938545,2.3949214920249173,6.827689368911939,S03,Sungai Pinang
2025-04-11,S03,6.387179822735089,4.255502339802167,12.516811613151996,0.8802562476594792,1.0,5.407087880836267,S03,Sungai Pinang
2025-04-18,S03,1.1223656834471418,1.1024972011245209,5.797366427055593,0.2502059919214587,59.76996528712668,6.244073021851946,S03,Sungai Pinang
2025-04-19,S03,5.731441675627392,0.8375037757831614,1.4727967238869633,0.1290109766511145,13.9335119222746,7.516638113282969,S03,Sungai Pinang
2025-04-27,S03,5.3678542879459,3.3405715008009804,5.566694891543837,0.1879794204415016,1.0,6.547720037999125,S03,Sungai Pinang
2025-04-29,S03,8.407768874337632,1.1372425917662587,30.278261971633707,0.2472023160922225,32.51245459454055,7.4602853796161,S03,Sungai Pinang
2025-04-30,S03,5.721107448638001,3.773966727672802,16.767301226348877,0.9959974745486614,11.177236189093612,7.768490586002788,S03,Sungai Pinang
2025-05-06,S03,4.898926301016833,3.2705097621734693,32.11912930906578,0.1410159074227278,7.55096105283661,6.2625410749438295,S03,Sungai Pinang
2025-05-09,S03,5.704439362365057,0.1052482731853673,9.630347344127609,0.8689041529332877,44.29267210789171,6.891732612861512,S03,Sungai Pinang
2025-05-12,S03,6.65348952920464,1.196948537647552,25.67191264101509,0.2071546246958159,62.36724836085028,8.44924461855513,S03,Sungai Pinang
2025-05-14,S03,7.244414288086804,0.8831664585052856,11.672918880730869,0.5176868239395656,15.503821606312624,5.007070873478832,S03,Sungai Pinang
2025-05-20,S03,2.892482467967872,0.6903714639934428,46.09037470368602,0.2994065012334385,19.92935072185156,6.623795426986914,S03,Sungai Pinang
2025-05-29,S03,7.276783851216766,4.564687010091151,13.807742520302892,0.4537578942045769,87.87802993100793,7.836044916184965,S03,Sungai Pinang
2025-06-01,S03,4.911771995771614,0.5811668947327032,11.865202376196008,0.2807111097930103,40.42945212755829,7.923998048433294,S03,Sungai Pinang
2025-06-02,S03,5.674414187855412,1.1838055362178272,8.591764775954386,0.4040799513844161,17.833212332820253,7.154929411613439,S03,Sungai Pinang
2025-06-18,S03,8.228643389337744,1.704582587156467,4.1306234737597975,0.1139005612882441,28.607538952669728,7.405532576109048,S03,Sungai Pinang
2025-06-19,S03,7.430762630882488,0.8360101498043558,4.115544240287036,0.2080493507067272,56.75783357017764,6.967836212370897,S03,Sungai Pinang
2025-06-26,S03,4.852796454206198,1.8191882998802515,14.57337783563937,1.3437132176807502,24.90923487357952,6.961712857877794,S03,Sungai Pinang
2025-06-30,S03,3.06494946849512,0.8310441790580774,21.835847107191857,0.2863933329270542,11.34070594810927,6.720590491721631,S03,Sungai Pinang
2025-07-01,S03,6.329521682473033,4.075059441187644,6.476582419831916,0.497172865264127,1.6130622568943662,8.293217323611,S03,Sungai Pinang
2025-07-05,S03,5.55359549073039,0.4013400978604373,4.141132076655294,0.3447067538835162,33.81553899330383,6.93038782134549,S03,Sungai Pinang
2025-07-09,S03,5.793490479701905,1.5329320830147914,4.920767887744884,0.0438137619094136,96.75611805679144,7.618838092085614,S03,Sungai Pinang
2025-07-13,S03,6.041772976591924,0.1,4.143215259450346,0.0547817281786957,33.29767659686165,7.364517528070876,S03,Sungai Pinang
2025-07-14,S03,6.461401811437367,0.7774152108726404,1.226877492905413,0.8381319382716748,80.32561274391014,6.365423042234372,S03,Sungai Pinang
2025-07-22,S03,6.49300955686401,1.4998074724053108,10.198773692269349,0.2405994467420732,25.073593566984435,8.342100353724907,S03,Sungai Pinang
2025-07-31,S03,7.974669033178204,0.3636561499915391,8.851545348224846,0.3028161291822989,48.099475086505,7.979034898010532,S03,Sungai Pinang
2025-08-01,S03,5.848097952714954,0.9552247000015246,27.12918567538772,0.6356949113206933,87.11634785198012,7.759437198700253,S03,Sungai Pinang
2025-08-02,S03,5.360304953490312,1.9204550776807392,4.617599498447182,0.0568381740748195,28.13344639297237,7.419199164467463,S03,Sungai Pinang
2025-08-03,S03,6.303515984497481,7.001076413056926,8.930308337577824,0.935788454192338,8.816110075673958,7.074194452623642,S03,Sungai Pinang
2025-08-09,S03,6.013599689119996,2.19733849193537,2.4485693437720664,0.1484162885008036,37.38491670131555,7.922330604963847,S03,Sungai Pinang
2025-08-16,S03,3.15208569509971,0.4401861816030011,31.58708679110544,0.8549256929478274,1.0,7.455431458616051,S03,Sungai Pinang
2025-08-22,S03,10.0,1.1514993715268136,24.34212176047223,0.9799601767474598,27.442199716440527,6.193514794591658,S03,Sungai Pinang
2025-09-05,S03,8.96823205707193,1.6095652436463972,6.813077866087924,1.0883710736774197,9.345588671920106,7.018000310596352,S03,Sungai Pinang
2025-09-06,S03,6.71122669757132,2.699258290683934,8.496057244698584,0.6965180519044271,72.77544270157034,7.611039817890608,S03,Sungai Pinang
2025-09-07,S03,5.373883938953691,1.3272466123190378,14.639513334850603,0.2748424889598589,13.77845334198713,6.686663512396774,S03,Sungai Pinang
2025-09-11,S03,7.764666124646818,1.9048010483856337,12.798864897559316,0.7666719087530738,15.738702439013878,6.230287017447692,S03,Sungai Pinang
2025-09-12,S03,5.095819334333839,0.5399719068159187,15.217015510686831,0.7204495983127385,9.59965115516819,7.00017915839663,S03,Sungai Pinang
2025-09-15,S03,5.126560527918809,0.1556978891357645,6.133272225114237,0.2062221877470036,166.75341245313632,7.132393251306512,S03,Sungai Pinang
2025-09-18,S03,5.505948598508007,0.5483999375359758,9.930091984909776,0.7031265086169577,28.87298722017856,8.017986664679007,S03,Sungai Pinang
2025-09-26,S03,4.79915286852259,0.1083716889539192,38.50289838268844,0.0368364928904901,47.47691254504284,6.931070316720405,S03,Sungai Pinang
2025-10-08,S03,7.372636913913402,0.8082121405602336,14.25554232796783,0.62968028424749,13.490916574701224,6.062452856621444,S03,Sungai Pinang
2025-10-11,S03,9.95288116903097,0.9139325976185806,1.0,0.0781577150175611,46.72436642449164,5.884945881700635,S03,Sungai Pinang
2025-10-19,S03,5.744901759244931,0.6715212272750013,10.919742276106664,0.1971810946770099,25.285065796848627,6.690006948075653,S03,Sungai Pinang
2025-10-30,S03,6.808589509923396,1.8850795251782,9.8665533816641,1.6319690015943351,38.45384799936157,8.09088583615976,S03,Sungai Pinang
2025-11-03,S03,8.38501502495595,3.8217403851069074,43.539763748205225,1.5038215946160551,57.17114432170493,6.8783848754938415,S03,Sungai Pinang
